Time,DevPost,Gender,University,Lat,Lng,Graduation,Major,Experience
6/21/2016 23:58:47,No,Male,Indiana University,39.1661123,-86.5265247,2017,Informatics,0
6/22/2016 0:54:15,No,Male,Indiana University,39.1661123,-86.5265247,2017,Informatics,0
6/22/2016 2:04:38,No,Male,Indiana University,39.1661123,-86.5265247,2018,Informatics,0
6/22/2016 2:34:09,Yes,Male,Indiana University,39.1661123,-86.5265247,2016,Informatics,2
6/22/2016 14:23:34,No,Female,Indiana University,39.1661123,-86.5265247,2019,Computer Science,0
6/22/2016 15:18:35,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
6/22/2016 16:32:15,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2019,Computer Science,2
6/22/2016 17:54:50,No,Female,Indiana University,39.1661123,-86.5265247,2017,Informatics,0
6/22/2016 18:45:18,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
6/22/2016 19:18:13,No,Female,Indiana University,39.1661123,-86.5265247,2018,Informatics,0
6/22/2016 20:54:53,No,Female,Purdue University,40.4282261,-86.9144194,2019,Visual Communication Design,1
6/22/2016 21:42:37,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Computer Science,4
6/23/2016 0:28:32,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Biomedical Engineering,0
6/23/2016 0:33:00,No,Female,Indiana University,39.1661123,-86.5265247,2017,Informatics,0
6/23/2016 6:22:01,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
6/23/2016 9:24:52,No,Female,Georgia Tech,33.771288,-84.392056,2018,Computer Engineering,2
6/23/2016 11:58:15,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interactions,0
6/23/2016 17:58:40,No,Male,Delhi Technological University,28.8215276,77.066219,2017,Electronics Engineering,7
6/23/2016 18:23:45,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Health Sciences,0
6/23/2016 18:48:43,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,1
6/24/2016 10:49:13,No,Male,Beijing University of Aeronautics And Astronautics,39.9806558,116.349481,2018,Computer Engineering,2
6/24/2016 15:06:12,No,Male,Beihang University China,39.983086,116.343462,2018,Electronics And Information Engineering,0
6/24/2016 23:51:43,No,Male,"University of California, Berkeley",37.8715926,-122.272747,2018,Computer Science,2
6/25/2016 0:00:31,No,Male,"University of Maryland, College Park",38.9908487,-76.944141,2020,Computer Engineering,0
6/25/2016 2:25:02,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,4
6/25/2016 3:58:39,Yes,Male,Brigham Young University,40.2524308,-111.6502622,2016,Computer Science,2
6/26/2016 13:33:28,No,Male,"University of Texas, Austin",30.2835151,-97.7348805,2019,Computer Science,2
6/26/2016 15:27:51,No,Male,Higher Institute of Computer And Mathematics Monastir,35.7836915,10.6890065,2017,Computer Science,0
6/26/2016 17:51:44,No,Male,Case Western Reserve University,41.5074022,-81.6083276,2020,Mechanical Engineering,0
6/26/2016 20:21:47,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Biomedical Engineering,0
6/26/2016 23:53:41,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Chemical Engineering,0
6/27/2016 2:28:47,Yes,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2017,Computer Science,2
6/27/2016 18:20:32,No,Female,Indiana University,39.1661123,-86.5265247,2016,Informatics,0
6/27/2016 23:31:02,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Math,3
6/28/2016 0:34:26,Yes,Male,Mcmaster University,43.2627435,-79.9177828,2018,Electrical And Biomedical Engineering,0
6/28/2016 16:50:31,Yes,Male,"University of Illinois, Chicago",41.8733696,-87.650714,2017,Computer Science,4
6/28/2016 17:33:39,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,0
6/28/2016 19:44:18,No,Male,Maryville University,38.6478618,-90.505188,2018,Biology,0
6/28/2016 19:56:37,No,Male,Maryville University,38.6478618,-90.505188,2018,Biochemistry,0
6/28/2016 22:48:48,No,Male,"Bilkent University, Ankara, Turkey",39.8908911,32.7665839,2018,Electrics And Electronics Engineering,1
6/29/2016 15:51:59,Yes,Male,Lindenwood University,38.7879137,-90.4991376,2017,Computer Science,1
6/29/2016 19:27:00,No,Male,Miami University,39.5086906,-84.7300176,2019,Computer Science,2
6/30/2016 1:10:06,No,Female,Dalhousie University,44.6361621,-63.5931373,2018,Computer Science,5
6/30/2016 4:00:00,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,7
6/30/2016 18:34:41,No,Male,"University of California, Los Angeles",34.070264,-118.4440562,2017,Computer Science,5
6/30/2016 20:37:38,No,Male,Indiana University,39.1661123,-86.5265247,2019,Computer Science,0
6/30/2016 20:57:42,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Science,0
7/1/2016 4:51:16,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
7/1/2016 10:37:53,No,Male,Stanford University,37.4275172,-122.170233,2018,Computer Science,2
7/2/2016 9:05:19,No,Male,"University of Texas, Austin",30.2835151,-97.7348805,2018,Information Science,0
7/2/2016 11:35:08,No,Male,The German University In Cairo,29.9966443,31.4313071,2018,Computer Science,0
7/2/2016 22:43:00,No,Male,Istanbul University,41.01236,28.96203,2017,Electrical And Electronics Engineering,5
7/3/2016 3:28:37,No,Male,Massachusetts Institute of Technology,42.359858,-71.0991299,2017,Physics,0
7/3/2016 5:30:07,No,Male,Michigan State University,42.7203035,-84.4815875,2017,Computer Science,2
7/3/2016 11:07:31,No,Male,"University of Illinois, Chicago",41.8733696,-87.650714,2016,Computer Science,4
7/3/2016 11:44:20,No,Male,Colorado School of Mines,39.7510216,-105.2225769,2018,Computer Science,1
7/3/2016 13:15:44,No,Male,M'Sila University,35.70484,4.538269,2018,Computer Science,7
7/4/2016 2:00:59,No,Non-Binary,Mission College,37.3912164,-121.9820461,2020,Cybersecurity,7
7/4/2016 3:15:15,No,Male,Yale University,41.3065186,-72.9310714,2019,Economics,2
7/4/2016 3:53:10,No,Male,"Ecole National Supérieure D'Informatique , Algiers",36.753768,3.0587561,2019,Computer Science,0
7/4/2016 15:23:06,No,Male,Georgia Tech,33.771288,-84.392056,2018,Computer Engineering,0
7/4/2016 23:11:34,No,Female,University of Illinois Peoria,40.6972158,-89.5984105,2019,Medicine,0
7/5/2016 1:56:56,No,Male,"National University of Sciences & Technology, H12 Islamabad, Pakistan",33.6455715,72.9903447,2018,Software Engineering,2
7/5/2016 3:47:56,No,Male,Temple University,39.981067,-75.1578681,2016,Computer Science,7
7/5/2016 9:40:37,No,Female,Swarthmore College,39.9069574,-75.351473,2019,Computer Science,0
7/5/2016 19:02:59,No,Male,"Birla Institute of Technology, Mesra",23.4306419,85.4153741,2018,Computer Science,3
7/5/2016 19:48:38,No,Male,University of Colorado Boulder,40.0149856,-105.2705456,2017,Computer Science,4
7/5/2016 22:50:51,No,Male,University of Colorado Boulder,40.0149856,-105.2705456,2017,Computer Science,3
7/5/2016 23:50:10,No,Female,Massachusetts Institute of Technology,42.359858,-71.0991299,2017,Computer Science,4
7/6/2016 1:38:00,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Systems Engineering,2
7/6/2016 2:33:25,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
7/6/2016 2:39:11,No,Female,Seattle Pacific University,47.6489963,-122.3617214,2019,Chemistry,0
7/6/2016 11:35:06,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,3
7/6/2016 12:43:50,No,Male,Indiana University,39.1661123,-86.5265247,2017,"Informatics, Cybersecurity",0
7/6/2016 13:36:59,No,Female,Northwestern University,42.0505569,-87.6797281,2017,Computer Science & Minor In Chemistry,1
7/6/2016 15:45:37,No,Male,Northwestern University,42.0505569,-87.6797281,2018,Computer Science,4
7/6/2016 16:03:26,No,Male,Northwestern University,42.0505569,-87.6797281,2017,Computer Science,3
7/6/2016 16:16:44,No,Female,Northwestern University,42.0505569,-87.6797281,2017,Computer Science,7
7/6/2016 22:15:21,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Engineering,4
7/6/2016 23:50:51,No,Male,Northwestern University,42.0505569,-87.6797281,2018,Computer Science,4
7/7/2016 1:19:05,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,7
7/7/2016 2:42:53,No,Male,Northwestern University,42.0505569,-87.6797281,2018,Computer Science,3
7/7/2016 2:42:57,No,Male,Vanderbilt University,36.1486927,-86.8037597,2019,Computer Science,3
7/7/2016 3:21:02,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,3
7/7/2016 3:41:11,No,Male,"University of Illinois, Chicago",41.8733696,-87.650714,2017,Computer Engineering,1
7/7/2016 7:13:29,Yes,Female,"University of Illinois, Chicago",41.8733696,-87.650714,2017,Computer Science,1
7/7/2016 14:21:24,No,Male,Cornell University,42.4439614,-76.5018807,2019,Computer Science,5
7/7/2016 15:28:03,No,Female,"Netaji Subhas Institute of Technology, New Delhi",28.6056197,77.0365751,2018,Computer Engineering,2
7/7/2016 20:19:30,No,Male,Northwestern University,42.0505569,-87.6797281,2017,Computer Science,5
7/8/2016 7:00:24,No,Male,"University of Nebraska, Omaha",41.2581216,-96.0107121,2016,Computer Science,6
7/9/2016 17:50:55,No,Male,Northwestern University,42.0505569,-87.6797281,2017,Computer Science,4
7/9/2016 20:31:45,No,Female,"University of California, Berkeley",37.8715926,-122.272747,2016,Biology,3
7/10/2016 0:21:07,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
7/10/2016 3:11:20,No,Male,Northwestern University,42.0505569,-87.6797281,2017,Computer Science,6
7/10/2016 4:18:45,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
7/10/2016 4:55:59,No,Male,"University of California, Berkeley",37.8715926,-122.272747,2017,Computer Science,4
7/10/2016 22:02:56,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,2
7/10/2016 23:09:27,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2017,Computer Science,3
7/10/2016 23:21:58,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2017,Biomedical Engineering,0
7/11/2016 6:37:47,No,Female,California Institute of Technology,34.1390112,-118.1245135,2019,Computation And Neural Systems,1
7/11/2016 15:53:40,No,Male,Illinois State University,40.5116527,-88.9923928,2017,Computer Science,3
7/11/2016 17:34:54,No,Female,University of San Francisco,37.7765651,-122.4502614,2019,Computer Science,7
7/11/2016 22:21:24,No,Male,Georgia Tech,33.771288,-84.392056,2018,Computer Science,7
7/12/2016 0:24:26,No,Female,Dartmouth College,43.7019583,-72.2889045,2017,Computer Science,0
7/12/2016 4:59:39,No,Male,Massachusetts Institute of Technology,42.359858,-71.0991299,2014,Mechanical Engineering,2
7/12/2016 16:23:31,No,Male,Farmingdale State College,40.7558809,-73.4237221,2017,Computer Science,0
7/12/2016 19:04:10,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,0
7/12/2016 20:52:35,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
7/13/2016 2:01:57,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Information Systems,2
7/13/2016 2:43:15,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Computer Science,1
7/13/2016 2:55:45,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,2
7/13/2016 3:25:41,No,Female,University of Waterloo,43.4692469,-80.5403143,2019,Computer Science,7
7/13/2016 3:32:20,No,Male,Texas A&M University,30.6133001,-96.339924,2017,Computer Engineering,4
7/13/2016 3:38:11,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Mechatronics Engineering,3
7/13/2016 3:46:00,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Computer Science,0
7/13/2016 4:13:09,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Computer Engineering,0
7/13/2016 4:15:11,No,Female,University of Waterloo,43.4692469,-80.5403143,2019,Mechatronics Engineering,2
7/13/2016 4:20:53,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2019,Mechatronics Engineering,4
7/13/2016 5:28:54,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Mechatronics Engineering,3
7/13/2016 5:36:28,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,1
7/13/2016 5:57:25,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Engineering,0
7/13/2016 5:59:30,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Engineering,2
7/13/2016 8:42:28,No,Female,University of Manitoba,49.809962,-97.1344368,2017,Computer Science,0
7/13/2016 12:24:09,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
7/13/2016 13:13:33,No,Female,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,2
7/13/2016 13:20:48,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Mechatronics Engineering,3
7/13/2016 15:15:32,No,Male,University of Waterloo,43.4692469,-80.5403143,2018,Computer Science,1
7/13/2016 16:33:51,No,Male,University of Waterloo,43.4692469,-80.5403143,2017,Computer Engineering,2
7/13/2016 17:28:45,No,Female,University of Waterloo,43.4692469,-80.5403143,2019,Math,0
7/13/2016 17:35:35,Yes,Female,University of Waterloo,43.4692469,-80.5403143,2020,Software Engineering,0
7/13/2016 18:56:02,Yes,Female,Depauw University,39.6444898,-86.8647316,2018,Computer Science,0
7/13/2016 18:59:42,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,4
7/13/2016 20:45:26,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Mechatronics Engineering,4
7/13/2016 21:23:21,Yes,Female,Northwestern University,42.0505569,-87.6797281,2019,Biomedical Engineering,0
7/14/2016 0:54:13,No,Female,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
7/14/2016 2:00:14,No,Female,University of Waterloo,43.4692469,-80.5403143,2019,Biomedical Engineering,2
7/14/2016 4:58:16,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Math,0
7/14/2016 12:16:14,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,4
7/14/2016 13:44:14,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
7/14/2016 15:41:52,No,Female,Case Western Reserve University,41.5074022,-81.6083276,2019,Computer Engineering,0
7/14/2016 16:38:03,No,Male,Rutgers University,40.4879197,-74.4397285,2017,Computer Science,7
7/14/2016 17:57:15,No,Female,Cornell University,42.4439614,-76.5018807,2018,Information Science,6
7/14/2016 18:00:04,No,Male,University of Manitoba,49.809962,-97.1344368,2017,Computer Science,0
7/14/2016 18:43:35,No,Male,Binghamton University,42.0932729,-75.9721009,2018,Computer Science And Math,6
7/14/2016 21:21:46,No,Female,"University of Texas, Austin",30.2835151,-97.7348805,2019,Computer Science,1
7/14/2016 22:15:20,Yes,Female,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,0
7/14/2016 22:55:11,No,Male,University of Ottawa,45.4232523,-75.6854796,2019,Computer Engineering,0
7/14/2016 23:39:41,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,1
7/15/2016 2:02:19,No,Female,University of Illinois College of Medicine-Peoria,33.5805955,-112.2373779,2019,Md,0
7/15/2016 3:04:09,No,Male,University of Massachusetts Lowell,42.6549033,-71.3247292,2017,Computer Science,4
7/15/2016 6:31:09,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Software Engineering,4
7/15/2016 6:58:55,No,Female,Johns Hopkins University,39.3322127,-76.6008334,2018,Computer Science,2
7/15/2016 9:11:28,No,Female,Leiden University,52.1566622,4.4867594,2018,Math,4
7/15/2016 13:31:54,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,3
7/15/2016 14:25:48,No,Male,"University of Texas, Dallas",32.9783111,-96.7484539,2017,Computer Science,7
7/15/2016 16:00:12,No,Male,Clark University,42.2515499,-71.8234017,2019,Computer Science,0
7/15/2016 16:07:03,No,Male,University of Toronto,43.6607392,-79.3957209,2019,"Jd/Mba, Undergrad In Systems Design Engineering",2
7/15/2016 16:27:20,No,Male,Embry-Riddle Aeronautical University,29.1890201,-81.0469642,2019,Software Engineering,5
7/15/2016 16:32:32,No,Male,University of Pennsylvania,39.9583587,-75.1953934,2019,Biomedical Engineering,2
7/15/2016 20:16:25,No,Female,University of Virginia,38.0293059,-78.4766781,2019,Computer Science,1
7/15/2016 21:14:24,No,Female,"University of Maryland, College Park",38.9908487,-76.944141,2018,Computer Science,1
7/15/2016 22:11:31,No,Male,Rutgers University,40.4879197,-74.4397285,2017,Computer Science,1
7/15/2016 22:32:43,No,Male,Northwestern University,42.0505569,-87.6797281,2017,Biology,0
7/15/2016 23:36:58,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2017,Computer Engineering,0
7/16/2016 0:08:55,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2020,Computer Science,7
7/16/2016 1:55:07,No,Male,Lehigh University,40.6061814,-75.3805645,2016,Computer Science,7
7/16/2016 2:34:04,No,Male,Georgia Tech,33.771288,-84.392056,2017,Computer Science,4
7/16/2016 3:59:12,No,Female,Dartmouth College,43.7019583,-72.2889045,2018,Computer Science,3
7/16/2016 4:01:56,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,1
7/16/2016 6:58:56,No,Male,"University of Missouri, Kansas City",39.0336695,-94.5762777,2017,Computer Science,1
